"ID","ESTADO_PROC","CANT_PROD","CANT_A_PROD","PLACA","PLACAS_USADAS","PLACAS_BUENAS","PLACAS_MALAS","TIEMPO_TOTAL","NUMERO_PERSONAS","STOCK","USER","STOCK_CANT","despunte"
31730,LISTO,5300,0,[],[],[],[],,4,,raul espindola,0,0
31731,PENDIENTE,0,5300,,,,,,0,,,0,0
31732,LISTO,5300,0,"[""PLACA 1100*780 09B""]",[5311],[5311],[0],,2,,marco ordenes,0,0
31733,PENDIENTE,0,6627,,,,,,0,,,0,0
31734,PENDIENTE,0,6627,,,,,,0,,,0,0
31735,LISTO,13254,0,"[""PLACA 950*780 09B""]",[13274],[13274],[0],,4,,marco ordenes,0,0
31736,PENDIENTE,4000,2000,[],[],[],[],,4,,raul espindola,0,0
31737,PENDIENTE,0,6000,,,,,,0,,,0,0
31738,PENDIENTE,2000,4000,"[""PLACA 950*780 09B""]",[2016],[2016],[0],,2,,marco ordenes,0,0
31739,LISTO,250,0,[],[],[],[],,7,,luis alfaro,0,0
31740,LISTO,250,0,[],[],[],[],,5,,luis alfaro,0,0
31741,LISTO,250,0,"[""PLACA 2500*1730 C20"",""PLACA 2515*2145 D94""]","[251,252]","[250,250]","[1,2]",,2,,luis alfaro,0,0
31742,PENDIENTE,0,250,,,,,,0,,,0,0
31743,PENDIENTE,0,250,,,,,,0,,,0,0
31744,PENDIENTE,0,250,,,,,,0,,,0,0
31745,PENDIENTE,0,250,,,,,,0,,,0,0
31746,PENDIENTE,0,250,,,,,,0,,,0,0
31747,LISTO,150,0,[],[],[],[],,7,,luis alfaro,0,0
31748,LISTO,150,0,[],[],[],[],,5,,luis alfaro,0,0
31749,LISTO,150,0,"[""PLACA 2150*1570 C20"",""PLACA 2800*2450 C30""]","[100,0]","[100,0]","[0,0]",,2,,luis alfaro,0,1
31750,PENDIENTE,0,150,,,,,,0,,,0,0
31751,PENDIENTE,0,150,,,,,,0,,,0,0
31752,PENDIENTE,0,150,,,,,,0,,,0,0
31753,PENDIENTE,0,150,,,,,,0,,,0,0
31754,PENDIENTE,0,150,,,,,,0,,,0,0
31755,LISTO,3500,0,"[""PLACA 950*780 09B""]",[4116],[4116],[0],,2,,marco ordenes,0,0
31756,PENDIENTE,0,3500,,,,,,0,,,0,0
31757,PENDIENTE,0,3500,,,,,,0,,,0,0
31758,PENDIENTE,0,1500,,,,,,0,,,0,0
31759,PENDIENTE,0,1500,,,,,,0,,,0,0
31760,PENDIENTE,0,1500,,,,,,0,,,0,0
31761,PENDIENTE,0,600,,,,,,0,,,0,0
31762,PENDIENTE,0,600,,,,,,0,,,0,0
31763,PENDIENTE,0,600,,,,,,0,,,0,0
31764,PENDIENTE,0,600,,,,,,0,,,0,0
31765,PENDIENTE,0,600,,,,,,0,,,0,0
31766,PENDIENTE,0,600,,,,,,0,,,0,0
31767,PENDIENTE,0,4000,,,,,,0,,,0,0
31768,PENDIENTE,0,4000,,,,,,0,,,0,0
31769,PENDIENTE,0,4000,,,,,,0,,,0,0
31770,PENDIENTE,0,4000,,,,,,0,,,0,0
31771,PENDIENTE,0,4000,,,,,,0,,,0,0
31772,PENDIENTE,0,4000,,,,,,0,,,0,0
31773,PENDIENTE,0,4000,,,,,,0,,,0,0
31774,PENDIENTE,0,4000,,,,,,0,,,0,0
31775,PENDIENTE,0,4000,,,,,,0,,,0,0
31776,PENDIENTE,0,4000,,,,,,0,,,0,0
31777,PENDIENTE,0,4000,,,,,,0,,,0,0
31778,PENDIENTE,0,4000,,,,,,0,,,0,0
31779,PENDIENTE,0,4000,,,,,,0,,,0,0
31780,PENDIENTE,0,4000,,,,,,0,,,0,0
31781,PENDIENTE,0,4000,,,,,,0,,,0,0
31782,PENDIENTE,0,4000,,,,,,0,,,0,0
31783,PENDIENTE,0,4000,,,,,,0,,,0,0
31784,PENDIENTE,0,4000,,,,,,0,,,0,0
31785,PENDIENTE,0,4000,,,,,,0,,,0,0
31786,PENDIENTE,0,4000,,,,,,0,,,0,0
31787,PENDIENTE,0,4000,,,,,,0,,,0,0
31788,PENDIENTE,0,4000,,,,,,0,,,0,0
31789,PENDIENTE,0,4000,,,,,,0,,,0,0
31790,PENDIENTE,0,4000,,,,,,0,,,0,0
31791,PENDIENTE,0,4000,,,,,,0,,,0,0
31792,PENDIENTE,0,4000,,,,,,0,,,0,0
31793,PENDIENTE,0,4000,,,,,,0,,,0,0
31794,PENDIENTE,0,4000,,,,,,0,,,0,0
31795,PENDIENTE,0,4000,,,,,,0,,,0,0
31796,PENDIENTE,0,4000,,,,,,0,,,0,0
31797,PENDIENTE,0,4000,,,,,,0,,,0,0
31798,PENDIENTE,0,4000,,,,,,0,,,0,0
31799,PENDIENTE,0,4000,,,,,,0,,,0,0
31800,PENDIENTE,0,4000,,,,,,0,,,0,0
31801,PENDIENTE,0,4000,,,,,,0,,,0,0
31802,PENDIENTE,0,4000,,,,,,0,,,0,0
31803,PENDIENTE,0,4000,,,,,,0,,,0,0
31804,PENDIENTE,0,4000,,,,,,0,,,0,0
31805,PENDIENTE,0,4000,,,,,,0,,,0,0
31806,PENDIENTE,0,4000,,,,,,0,,,0,0
31807,PENDIENTE,0,4000,,,,,,0,,,0,0
31808,PENDIENTE,0,4000,,,,,,0,,,0,0
31809,PENDIENTE,0,4000,,,,,,0,,,0,0
31810,PENDIENTE,0,4000,,,,,,0,,,0,0
31811,PENDIENTE,0,4000,,,,,,0,,,0,0
31812,PENDIENTE,0,4000,,,,,,0,,,0,0
31813,PENDIENTE,0,4000,,,,,,0,,,0,0
31814,PENDIENTE,0,4000,,,,,,0,,,0,0
31815,PENDIENTE,0,4000,,,,,,0,,,0,0
31816,PENDIENTE,0,4000,,,,,,0,,,0,0
31817,PENDIENTE,0,4000,,,,,,0,,,0,0
31818,PENDIENTE,0,4000,,,,,,0,,,0,0
31819,PENDIENTE,0,4000,,,,,,0,,,0,0
31820,PENDIENTE,0,4000,,,,,,0,,,0,0
31821,PENDIENTE,0,4000,,,,,,0,,,0,0
31822,PENDIENTE,0,4000,,,,,,0,,,0,0
31823,PENDIENTE,0,4000,,,,,,0,,,0,0
31824,PENDIENTE,0,4000,,,,,,0,,,0,0
31825,PENDIENTE,0,4000,,,,,,0,,,0,0
31826,PENDIENTE,0,4000,,,,,,0,,,0,0
31827,PENDIENTE,0,4000,,,,,,0,,,0,0
31828,PENDIENTE,0,4000,,,,,,0,,,0,0
31829,PENDIENTE,0,4000,,,,,,0,,,0,0
31830,PENDIENTE,0,4000,,,,,,0,,,0,0
31831,PENDIENTE,0,4000,,,,,,0,,,0,0
31832,PENDIENTE,0,4000,,,,,,0,,,0,0
31833,PENDIENTE,0,4000,,,,,,0,,,0,0
31834,PENDIENTE,0,4000,,,,,,0,,,0,0
31835,PENDIENTE,0,4000,,,,,,0,,,0,0
31836,LISTO,600,0,[],[],[],[],,4,,raul espindola,0,0
31837,PENDIENTE,0,600,,,,,,0,,,0,0
31838,PENDIENTE,0,600,,,,,,0,,,0,0
31839,LISTO,3000,0,[],[],[],[],,4,,raul espindola,0,0
31840,PENDIENTE,0,3000,,,,,,0,,,0,0
31841,PENDIENTE,0,3000,,,,,,0,,,0,0
31842,PENDIENTE,0,4000,,,,,,0,,,0,0
31843,PENDIENTE,0,4000,,,,,,0,,,0,0
31844,PENDIENTE,0,4000,,,,,,0,,,0,0
31845,PENDIENTE,0,3000,,,,,,0,,,0,0
31846,PENDIENTE,0,3000,,,,,,0,,,0,0
31847,PENDIENTE,0,3000,,,,,,0,,,0,0
31848,PENDIENTE,0,4000,,,,,,0,,,0,0
31849,PENDIENTE,0,4000,,,,,,0,,,0,0
31850,PENDIENTE,0,4000,,,,,,0,,,0,0
31851,PENDIENTE,0,4000,,,,,,0,,,0,0
31852,PENDIENTE,0,4000,,,,,,0,,,0,0
31853,PENDIENTE,0,4000,,,,,,0,,,0,0
31854,PENDIENTE,0,4000,,,,,,0,,,0,0
31855,PENDIENTE,0,4000,,,,,,0,,,0,0
31856,PENDIENTE,0,4000,,,,,,0,,,0,0
31857,PENDIENTE,0,4000,,,,,,0,,,0,0
31858,PENDIENTE,0,4000,,,,,,0,,,0,0
31859,PENDIENTE,0,4000,,,,,,0,,,0,0
31860,PENDIENTE,0,4000,,,,,,0,,,0,0
31861,PENDIENTE,0,4000,,,,,,0,,,0,0
31862,PENDIENTE,0,4000,,,,,,0,,,0,0
31863,PENDIENTE,0,4000,,,,,,0,,,0,0
31864,PENDIENTE,0,4000,,,,,,0,,,0,0
31865,PENDIENTE,0,4000,,,,,,0,,,0,0
31866,PENDIENTE,0,4000,,,,,,0,,,0,0
31867,PENDIENTE,0,4000,,,,,,0,,,0,0
31868,PENDIENTE,0,4000,,,,,,0,,,0,0
31869,PENDIENTE,0,4000,,,,,,0,,,0,0
31870,PENDIENTE,0,4000,,,,,,0,,,0,0
31871,PENDIENTE,0,4000,,,,,,0,,,0,0
31872,PENDIENTE,0,4000,,,,,,0,,,0,0
31873,PENDIENTE,0,4000,,,,,,0,,,0,0
31874,PENDIENTE,0,4000,,,,,,0,,,0,0
31875,PENDIENTE,0,4000,,,,,,0,,,0,0
31876,PENDIENTE,0,4000,,,,,,0,,,0,0
31877,PENDIENTE,0,4000,,,,,,0,,,0,0
31878,PENDIENTE,0,4000,,,,,,0,,,0,0
31879,PENDIENTE,0,4000,,,,,,0,,,0,0
31880,PENDIENTE,0,4000,,,,,,0,,,0,0
31881,PENDIENTE,0,4000,,,,,,0,,,0,0
31882,PENDIENTE,0,4000,,,,,,0,,,0,0
31883,PENDIENTE,0,4000,,,,,,0,,,0,0
31884,PENDIENTE,0,4000,,,,,,0,,,0,0
31885,PENDIENTE,0,4000,,,,,,0,,,0,0
31886,PENDIENTE,0,4000,,,,,,0,,,0,0
31887,PENDIENTE,0,4000,,,,,,0,,,0,0
31888,PENDIENTE,0,4000,,,,,,0,,,0,0
31889,PENDIENTE,0,4000,,,,,,0,,,0,0
31890,PENDIENTE,0,4000,,,,,,0,,,0,0
31891,PENDIENTE,0,4000,,,,,,0,,,0,0
31892,PENDIENTE,0,4000,,,,,,0,,,0,0
31893,PENDIENTE,0,4000,,,,,,0,,,0,0
31894,PENDIENTE,0,4000,,,,,,0,,,0,0
31895,PENDIENTE,0,4000,,,,,,0,,,0,0
31896,PENDIENTE,0,4000,,,,,,0,,,0,0
31897,PENDIENTE,0,4000,,,,,,0,,,0,0
31898,PENDIENTE,0,4000,,,,,,0,,,0,0
31899,PENDIENTE,0,4000,,,,,,0,,,0,0
31900,PENDIENTE,0,4000,,,,,,0,,,0,0
31901,PENDIENTE,0,4000,,,,,,0,,,0,0
31902,PENDIENTE,0,4000,,,,,,0,,,0,0
31903,PENDIENTE,0,4000,,,,,,0,,,0,0
31904,PENDIENTE,0,4000,,,,,,0,,,0,0
31905,PENDIENTE,0,4000,,,,,,0,,,0,0
31906,PENDIENTE,0,4000,,,,,,0,,,0,0
31907,PENDIENTE,0,4000,,,,,,0,,,0,0
31908,PENDIENTE,0,4000,,,,,,0,,,0,0
31909,PENDIENTE,0,4000,,,,,,0,,,0,0
31910,PENDIENTE,0,4000,,,,,,0,,,0,0
31911,PENDIENTE,0,4000,,,,,,0,,,0,0
31912,PENDIENTE,0,4000,,,,,,0,,,0,0
31913,PENDIENTE,0,4000,,,,,,0,,,0,0
31914,PENDIENTE,0,4000,,,,,,0,,,0,0
31915,PENDIENTE,0,4000,,,,,,0,,,0,0
31916,PENDIENTE,0,4000,,,,,,0,,,0,0
31917,PENDIENTE,0,4000,,,,,,0,,,0,0
31918,PENDIENTE,0,4000,,,,,,0,,,0,0
31919,PENDIENTE,0,4000,,,,,,0,,,0,0
31920,PENDIENTE,0,4000,,,,,,0,,,0,0
31921,PENDIENTE,0,4000,,,,,,0,,,0,0
31922,PENDIENTE,0,4000,,,,,,0,,,0,0
31923,PENDIENTE,0,4000,,,,,,0,,,0,0
31924,PENDIENTE,0,4000,,,,,,0,,,0,0
31925,PENDIENTE,0,4000,,,,,,0,,,0,0
31926,PENDIENTE,0,4000,,,,,,0,,,0,0
31927,PENDIENTE,0,4000,,,,,,0,,,0,0
31928,PENDIENTE,0,4000,,,,,,0,,,0,0
31929,PENDIENTE,0,4000,,,,,,0,,,0,0
31930,PENDIENTE,0,4000,,,,,,0,,,0,0
31931,PENDIENTE,0,4000,,,,,,0,,,0,0
31932,PENDIENTE,0,4000,,,,,,0,,,0,0
31933,PENDIENTE,0,4000,,,,,,0,,,0,0
31934,PENDIENTE,0,4000,,,,,,0,,,0,0
31935,PENDIENTE,0,4000,,,,,,0,,,0,0
31936,PENDIENTE,0,4000,,,,,,0,,,0,0
31937,PENDIENTE,0,4000,,,,,,0,,,0,0
31938,PENDIENTE,0,4000,,,,,,0,,,0,0
31939,PENDIENTE,0,4000,,,,,,0,,,0,0
31940,PENDIENTE,0,4000,,,,,,0,,,0,0
31941,PENDIENTE,0,4000,,,,,,0,,,0,0
31942,PENDIENTE,0,4000,,,,,,0,,,0,0
31943,PENDIENTE,0,4000,,,,,,0,,,0,0
31944,PENDIENTE,0,4000,,,,,,0,,,0,0
31945,PENDIENTE,0,4000,,,,,,0,,,0,0
31946,PENDIENTE,0,4000,,,,,,0,,,0,0
31947,PENDIENTE,0,4000,,,,,,0,,,0,0
31948,PENDIENTE,0,4000,,,,,,0,,,0,0
31949,PENDIENTE,0,4000,,,,,,0,,,0,0
31950,PENDIENTE,0,4000,,,,,,0,,,0,0
31951,PENDIENTE,0,4000,,,,,,0,,,0,0
31952,PENDIENTE,0,4000,,,,,,0,,,0,0
31953,PENDIENTE,0,4000,,,,,,0,,,0,0
31954,PENDIENTE,0,4000,,,,,,0,,,0,0
31955,PENDIENTE,0,4000,,,,,,0,,,0,0
31956,PENDIENTE,0,4000,,,,,,0,,,0,0
31957,PENDIENTE,0,4000,,,,,,0,,,0,0
31958,PENDIENTE,0,4000,,,,,,0,,,0,0
31959,PENDIENTE,0,4000,,,,,,0,,,0,0
31960,PENDIENTE,0,4000,,,,,,0,,,0,0
31961,PENDIENTE,0,4000,,,,,,0,,,0,0
31962,PENDIENTE,0,4000,,,,,,0,,,0,0
31963,PENDIENTE,0,4000,,,,,,0,,,0,0
31964,PENDIENTE,0,4000,,,,,,0,,,0,0
31965,PENDIENTE,0,4000,,,,,,0,,,0,0
31966,PENDIENTE,0,4000,,,,,,0,,,0,0
31967,PENDIENTE,0,4000,,,,,,0,,,0,0
31968,PENDIENTE,0,4000,,,,,,0,,,0,0
31969,PENDIENTE,0,4000,,,,,,0,,,0,0
31970,PENDIENTE,0,4000,,,,,,0,,,0,0
31971,PENDIENTE,0,4000,,,,,,0,,,0,0
31972,PENDIENTE,0,4000,,,,,,0,,,0,0
31973,PENDIENTE,0,4000,,,,,,0,,,0,0
31974,PENDIENTE,0,4000,,,,,,0,,,0,0
31975,PENDIENTE,0,4000,,,,,,0,,,0,0
31976,PENDIENTE,0,4000,,,,,,0,,,0,0
31977,PENDIENTE,0,4000,,,,,,0,,,0,0
31978,PENDIENTE,0,4000,,,,,,0,,,0,0
31979,PENDIENTE,0,4000,,,,,,0,,,0,0
31980,PENDIENTE,0,4000,,,,,,0,,,0,0
31981,PENDIENTE,0,4000,,,,,,0,,,0,0
31982,PENDIENTE,0,4000,,,,,,0,,,0,0
31983,PENDIENTE,0,4000,,,,,,0,,,0,0
31984,PENDIENTE,0,4000,,,,,,0,,,0,0
31985,PENDIENTE,0,4000,,,,,,0,,,0,0
31986,PENDIENTE,0,4000,,,,,,0,,,0,0
31987,PENDIENTE,0,4000,,,,,,0,,,0,0
31988,PENDIENTE,0,4000,,,,,,0,,,0,0
31989,PENDIENTE,0,4000,,,,,,0,,,0,0
31990,PENDIENTE,0,4000,,,,,,0,,,0,0
31991,PENDIENTE,0,4000,,,,,,0,,,0,0
31992,PENDIENTE,0,4000,,,,,,0,,,0,0
31993,PENDIENTE,0,4000,,,,,,0,,,0,0
31994,PENDIENTE,0,4000,,,,,,0,,,0,0
31995,PENDIENTE,0,4000,,,,,,0,,,0,0
31996,PENDIENTE,0,4000,,,,,,0,,,0,0
31997,PENDIENTE,0,4000,,,,,,0,,,0,0
31998,PENDIENTE,0,4000,,,,,,0,,,0,0
31999,PENDIENTE,0,4000,,,,,,0,,,0,0
32000,PENDIENTE,0,4000,,,,,,0,,,0,0
32001,PENDIENTE,0,4000,,,,,,0,,,0,0
32002,PENDIENTE,0,4000,,,,,,0,,,0,0
32003,PENDIENTE,0,4000,,,,,,0,,,0,0
32004,PENDIENTE,0,4000,,,,,,0,,,0,0
32005,PENDIENTE,0,4000,,,,,,0,,,0,0
32006,PENDIENTE,0,4000,,,,,,0,,,0,0
32007,PENDIENTE,0,4000,,,,,,0,,,0,0
32008,PENDIENTE,0,4000,,,,,,0,,,0,0
32009,PENDIENTE,0,4000,,,,,,0,,,0,0
32010,PENDIENTE,0,4000,,,,,,0,,,0,0
32011,PENDIENTE,0,4000,,,,,,0,,,0,0
32012,PENDIENTE,0,4000,,,,,,0,,,0,0
32013,PENDIENTE,0,4000,,,,,,0,,,0,0
32014,PENDIENTE,0,4000,,,,,,0,,,0,0
32015,PENDIENTE,0,4000,,,,,,0,,,0,0
32016,PENDIENTE,0,4000,,,,,,0,,,0,0
32017,PENDIENTE,0,4000,,,,,,0,,,0,0
32018,PENDIENTE,0,4000,,,,,,0,,,0,0
32019,PENDIENTE,0,4000,,,,,,0,,,0,0
32020,PENDIENTE,0,4000,,,,,,0,,,0,0
32021,PENDIENTE,0,4000,,,,,,0,,,0,0
32022,PENDIENTE,0,4000,,,,,,0,,,0,0
32023,PENDIENTE,0,4000,,,,,,0,,,0,0
32024,PENDIENTE,0,4000,,,,,,0,,,0,0
32025,PENDIENTE,0,4000,,,,,,0,,,0,0
32026,PENDIENTE,0,4000,,,,,,0,,,0,0
32027,PENDIENTE,0,4000,,,,,,0,,,0,0
32028,PENDIENTE,0,4000,,,,,,0,,,0,0
32029,PENDIENTE,0,4000,,,,,,0,,,0,0
32030,PENDIENTE,0,4000,,,,,,0,,,0,0
32031,PENDIENTE,0,4000,,,,,,0,,,0,0
32032,PENDIENTE,0,4000,,,,,,0,,,0,0
32033,PENDIENTE,0,4000,,,,,,0,,,0,0
32034,PENDIENTE,0,4000,,,,,,0,,,0,0
32035,PENDIENTE,0,4000,,,,,,0,,,0,0
32036,PENDIENTE,0,4000,,,,,,0,,,0,0
32037,PENDIENTE,0,4000,,,,,,0,,,0,0
32038,PENDIENTE,0,4000,,,,,,0,,,0,0
32039,PENDIENTE,0,4000,,,,,,0,,,0,0
32040,PENDIENTE,0,4000,,,,,,0,,,0,0
32041,PENDIENTE,0,4000,,,,,,0,,,0,0
32042,PENDIENTE,0,4000,,,,,,0,,,0,0
32043,PENDIENTE,0,4000,,,,,,0,,,0,0
32044,PENDIENTE,0,4000,,,,,,0,,,0,0
32045,PENDIENTE,0,4000,,,,,,0,,,0,0
32046,PENDIENTE,0,4000,,,,,,0,,,0,0
32047,PENDIENTE,0,4000,,,,,,0,,,0,0
32048,PENDIENTE,0,4000,,,,,,0,,,0,0
32049,PENDIENTE,0,4000,,,,,,0,,,0,0
32050,PENDIENTE,0,4000,,,,,,0,,,0,0
32051,PENDIENTE,0,4000,,,,,,0,,,0,0
32052,PENDIENTE,0,4000,,,,,,0,,,0,0
32053,PENDIENTE,0,4000,,,,,,0,,,0,0
32054,PENDIENTE,0,4000,,,,,,0,,,0,0
32055,PENDIENTE,0,4000,,,,,,0,,,0,0
32056,PENDIENTE,0,4000,,,,,,0,,,0,0
32057,PENDIENTE,0,4000,,,,,,0,,,0,0
32058,PENDIENTE,0,4000,,,,,,0,,,0,0
32059,PENDIENTE,0,4000,,,,,,0,,,0,0
32060,PENDIENTE,0,4000,,,,,,0,,,0,0
32061,PENDIENTE,0,4000,,,,,,0,,,0,0
32062,PENDIENTE,0,4000,,,,,,0,,,0,0
32063,PENDIENTE,0,4000,,,,,,0,,,0,0
32064,PENDIENTE,0,4000,,,,,,0,,,0,0
32065,PENDIENTE,0,4000,,,,,,0,,,0,0
32066,PENDIENTE,0,4000,,,,,,0,,,0,0
32067,PENDIENTE,0,4000,,,,,,0,,,0,0
32068,PENDIENTE,0,4000,,,,,,0,,,0,0
32069,PENDIENTE,0,4000,,,,,,0,,,0,0
32070,PENDIENTE,0,4000,,,,,,0,,,0,0
32071,PENDIENTE,0,4000,,,,,,0,,,0,0
32072,PENDIENTE,0,4000,,,,,,0,,,0,0
32073,PENDIENTE,0,4000,,,,,,0,,,0,0
32074,PENDIENTE,0,4000,,,,,,0,,,0,0
32075,PENDIENTE,0,4000,,,,,,0,,,0,0
32076,PENDIENTE,0,4000,,,,,,0,,,0,0
32077,PENDIENTE,0,4000,,,,,,0,,,0,0
32078,PENDIENTE,0,4000,,,,,,0,,,0,0
32079,PENDIENTE,0,4000,,,,,,0,,,0,0
32080,PENDIENTE,0,4000,,,,,,0,,,0,0
32081,PENDIENTE,0,4000,,,,,,0,,,0,0
32082,PENDIENTE,0,4000,,,,,,0,,,0,0
32083,PENDIENTE,0,4000,,,,,,0,,,0,0
32084,PENDIENTE,0,4000,,,,,,0,,,0,0
32085,PENDIENTE,0,4000,,,,,,0,,,0,0
32086,PENDIENTE,0,4000,,,,,,0,,,0,0
32087,PENDIENTE,0,4000,,,,,,0,,,0,0
32088,PENDIENTE,0,4000,,,,,,0,,,0,0
32089,PENDIENTE,0,4000,,,,,,0,,,0,0
32090,PENDIENTE,0,4000,,,,,,0,,,0,0
32091,PENDIENTE,0,4000,,,,,,0,,,0,0
32092,PENDIENTE,0,4000,,,,,,0,,,0,0
32093,PENDIENTE,0,4000,,,,,,0,,,0,0
32094,PENDIENTE,0,4000,,,,,,0,,,0,0
32095,PENDIENTE,0,4000,,,,,,0,,,0,0
32096,PENDIENTE,0,4000,,,,,,0,,,0,0
32097,PENDIENTE,0,4000,,,,,,0,,,0,0
32098,PENDIENTE,0,4000,,,,,,0,,,0,0
32099,PENDIENTE,0,4000,,,,,,0,,,0,0
32100,PENDIENTE,0,4000,,,,,,0,,,0,0
32101,PENDIENTE,0,4000,,,,,,0,,,0,0
32102,PENDIENTE,0,4000,,,,,,0,,,0,0
32103,PENDIENTE,0,4000,,,,,,0,,,0,0
32104,PENDIENTE,0,4000,,,,,,0,,,0,0
32105,PENDIENTE,0,4000,,,,,,0,,,0,0
32106,PENDIENTE,0,4000,,,,,,0,,,0,0
32107,PENDIENTE,0,4000,,,,,,0,,,0,0
32108,PENDIENTE,0,4000,,,,,,0,,,0,0
32109,PENDIENTE,0,4000,,,,,,0,,,0,0
32110,PENDIENTE,0,4000,,,,,,0,,,0,0
32111,PENDIENTE,0,4000,,,,,,0,,,0,0
32112,PENDIENTE,0,4000,,,,,,0,,,0,0
32113,PENDIENTE,0,4000,,,,,,0,,,0,0
32114,PENDIENTE,0,4000,,,,,,0,,,0,0
32115,PENDIENTE,0,4000,,,,,,0,,,0,0
32116,PENDIENTE,0,4000,,,,,,0,,,0,0
32117,PENDIENTE,0,4000,,,,,,0,,,0,0
32118,PENDIENTE,0,4000,,,,,,0,,,0,0
32119,PENDIENTE,0,4000,,,,,,0,,,0,0
32120,PENDIENTE,0,4000,,,,,,0,,,0,0
32121,PENDIENTE,0,4000,,,,,,0,,,0,0
32122,PENDIENTE,0,4000,,,,,,0,,,0,0
32123,PENDIENTE,0,4000,,,,,,0,,,0,0
32124,PENDIENTE,0,4000,,,,,,0,,,0,0
32125,PENDIENTE,0,4000,,,,,,0,,,0,0
32126,PENDIENTE,0,4000,,,,,,0,,,0,0
32127,PENDIENTE,0,4000,,,,,,0,,,0,0
32128,PENDIENTE,0,4000,,,,,,0,,,0,0
32129,PENDIENTE,0,4000,,,,,,0,,,0,0
32130,PENDIENTE,0,4000,,,,,,0,,,0,0
32131,PENDIENTE,0,4000,,,,,,0,,,0,0
32132,PENDIENTE,0,4000,,,,,,0,,,0,0
32133,PENDIENTE,0,4000,,,,,,0,,,0,0
32134,PENDIENTE,0,4000,,,,,,0,,,0,0
32135,PENDIENTE,0,4000,,,,,,0,,,0,0
32136,PENDIENTE,0,4000,,,,,,0,,,0,0
32137,PENDIENTE,0,4000,,,,,,0,,,0,0
32138,PENDIENTE,0,4000,,,,,,0,,,0,0
32139,PENDIENTE,0,4000,,,,,,0,,,0,0
32140,PENDIENTE,0,4000,,,,,,0,,,0,0
32141,PENDIENTE,0,4000,,,,,,0,,,0,0
32142,PENDIENTE,0,4000,,,,,,0,,,0,0
32143,PENDIENTE,0,4000,,,,,,0,,,0,0
32144,PENDIENTE,0,4000,,,,,,0,,,0,0
32145,PENDIENTE,0,4000,,,,,,0,,,0,0
32146,PENDIENTE,0,4000,,,,,,0,,,0,0
32147,PENDIENTE,0,4000,,,,,,0,,,0,0
32148,PENDIENTE,0,4000,,,,,,0,,,0,0
32149,PENDIENTE,0,4000,,,,,,0,,,0,0
32150,PENDIENTE,0,4000,,,,,,0,,,0,0
32151,PENDIENTE,0,4000,,,,,,0,,,0,0
32152,PENDIENTE,0,4000,,,,,,0,,,0,0
32153,PENDIENTE,0,4000,,,,,,0,,,0,0
32154,PENDIENTE,0,4000,,,,,,0,,,0,0
32155,PENDIENTE,0,4000,,,,,,0,,,0,0
32156,PENDIENTE,0,4000,,,,,,0,,,0,0
32157,PENDIENTE,0,4000,,,,,,0,,,0,0
32158,PENDIENTE,0,4000,,,,,,0,,,0,0
32159,PENDIENTE,0,4000,,,,,,0,,,0,0
32160,PENDIENTE,0,4000,,,,,,0,,,0,0
32161,PENDIENTE,0,4000,,,,,,0,,,0,0
32162,PENDIENTE,0,4000,,,,,,0,,,0,0
32163,PENDIENTE,0,4000,,,,,,0,,,0,0
32164,PENDIENTE,0,4000,,,,,,0,,,0,0
32165,PENDIENTE,0,4000,,,,,,0,,,0,0
32166,PENDIENTE,0,4000,,,,,,0,,,0,0
32167,PENDIENTE,0,4000,,,,,,0,,,0,0
32168,PENDIENTE,0,4000,,,,,,0,,,0,0
32169,PENDIENTE,0,4000,,,,,,0,,,0,0
32170,PENDIENTE,0,4000,,,,,,0,,,0,0
32171,PENDIENTE,0,4000,,,,,,0,,,0,0
32172,PENDIENTE,0,4000,,,,,,0,,,0,0
32173,PENDIENTE,0,4000,,,,,,0,,,0,0
32174,PENDIENTE,0,4000,,,,,,0,,,0,0
32175,PENDIENTE,0,4000,,,,,,0,,,0,0
32176,PENDIENTE,0,4000,,,,,,0,,,0,0
32177,PENDIENTE,0,4000,,,,,,0,,,0,0
32178,PENDIENTE,0,4000,,,,,,0,,,0,0
32179,PENDIENTE,0,4000,,,,,,0,,,0,0
32180,PENDIENTE,0,4000,,,,,,0,,,0,0
32181,PENDIENTE,0,4000,,,,,,0,,,0,0
32182,PENDIENTE,0,4000,,,,,,0,,,0,0
32183,PENDIENTE,0,4000,,,,,,0,,,0,0
32184,PENDIENTE,0,4000,,,,,,0,,,0,0
32185,PENDIENTE,0,4000,,,,,,0,,,0,0
32186,PENDIENTE,0,4000,,,,,,0,,,0,0
32187,PENDIENTE,0,4000,,,,,,0,,,0,0
32188,PENDIENTE,0,4000,,,,,,0,,,0,0
32189,PENDIENTE,0,4000,,,,,,0,,,0,0
32190,PENDIENTE,0,4000,,,,,,0,,,0,0
32191,PENDIENTE,0,4000,,,,,,0,,,0,0
32192,PENDIENTE,0,4000,,,,,,0,,,0,0
32193,PENDIENTE,0,4000,,,,,,0,,,0,0
32194,PENDIENTE,0,4000,,,,,,0,,,0,0
32195,PENDIENTE,0,4000,,,,,,0,,,0,0
32196,PENDIENTE,0,4000,,,,,,0,,,0,0
32197,PENDIENTE,0,4000,,,,,,0,,,0,0
32198,PENDIENTE,0,4000,,,,,,0,,,0,0
32199,PENDIENTE,0,4000,,,,,,0,,,0,0
